Code EAN article;Code interne;Libell‚ long article;Code rayon;Code famille;Code sous-famille;Code marque;Code du fournisseur;R‚f‚rence fournisseur;Code TVA;Prix d?achat ht brut;Taux de remise;Frais montant;Frais taux;Prix de vente ttc;Unit‚ de mesure;Coefficient unit‚ de mesure;Conditionnement achat;R‚appro mini;R‚appro d‚lai;Article pesable?;Tarif1 ttc supl;Tarif2 ttc supl;Tarif3 ttc supl;Tarif4 ttc supl;Libell‚ court (caisse);Article bloqu‚ en vente;Article bloqu‚ en achat;Promo du;Promo au;Prix promo ht;Prix promo ttc
3245410000000    ;146084;BISC CHOC/NOIR POCKET CRF 150G;14;10;7;CR;2;0;2;1.88;;;;2.55;Kg;0.15;16;;;0;;;;;BISC CHOC/NOIR POCKET CRF 150G;;0;;;;
3271370000000    ;114927;PUNCH BANANE 70CL             ;11;220;9;MN;180;0;3;7;;;;8.99;L;0.7;6;;;0;;;;;PUNCH BANANE 70CL             ;;0;;;;
8431250000000    ;314117;FRANGE MICROFIBRE ETERNA COUL.;31;364;2;MN;430;0;3;3.18;;;;5.29;Unit‚;1;24;;;0;;;;;FRANGE MICROFIBRE ETERNA COUL.;;0;;;;
3608140000000    ;301043;AMP.ECO30 CRAYON  200W R7S CRF;30;397;1;CR;90090;0;3;1.75;;;;3.9;Unit‚;1;10;;;0;;;;;AMP.ECO30 CRAYON  200W R7S CRF;;0;;;;
3166780000000    ;390134;MANGEOIRE CHAT 0.22L          ;39;435;1;MN;19132;0;3;0.89;;;;1.2;Unit‚;1;1;;;0;;;;;MANGEOIRE CHAT 0.22L          ;;1;;;;
3276560000000    ;560235;BQT CIBOULETTE 30G            ;56;640;29;MN;4;0;2;1.38;;;;2.83;Kg;0.03;10;;;0;;;;;BQT CIBOULETTE 30G            ;;1;;;;
3245390000000    ;221008;MUNSTER AU LAIT CRU 200G      ;22;795;2;MN;4;0;2;4.09;;;;3.85;Kg;0.2;6;;;0;;;;;MUNSTER AU LAIT CRU 200G      ;;1;;;;
3086960000000    ;350582;JERRICAN 10L NATUREL+ROB      ;35;440;1;MN;20131;0;3;7;;;;10.5;Unit‚;1;1;;;0;;;;;JERRICAN 10L NATUREL+ROB      ;;0;;;;
3427870000000    ;350620;LAITUE SUCRINE                ;35;380;1;MN;20739;0;2;1.03;;;;1.69;Unit‚;1;1;;;0;;;;;LAITUE SUCRINE                ;;0;;;;
3326240000000    ;127551;COFF DESIRE 75ML+DEO          ;12;285;7;MN;20259;0;3;13.7;;;;17.7;Unit‚;1;1;;;0;;;;;COFF DESIRE 75ML+DEO          ;;1;;;;
3282950000000    ;114938;CHAMP N FEUILLATE BRT RES 75CL;11;215;2;MN;2;0;3;23.51;;;;34.8;L;0.75;6;;;0;;;;;CHAMP N FEUILLATE BRT RES 75CL;;1;;;;
3433660000000    ;115071;FRONTON RGE CH BAUDARE 75CL   ;11;205;1;  ;90090;0;3;5.03;;;;7.18;L;0.75;6;;;0;;;;;FRONTON RGE CH BAUDARE 75CL   ;;1;;;;
3480350000000    ;221123;APERIFRAIS TARTARE PROVEN.100G;22;795;7;MN;4;0;2;2.7;;;;4.15;Unit‚;1;6;;;0;;;;;APERIFRAIS TARTARE PROVEN.100G;;0;;;;
3606610000000    ;321001;12 CRAYONS DE COULEUR         ;32;400;1;CR;90090;        ;3;1.04;;;;1.7;Unit‚;1;24;;;0;;;;;12 CRAYONS DE COULEUR         ;;0;;;;
8006320000000    ;130122;SPRAY VAPE LOTION 150ML       ;12;305;1;MN;580;0;3;3.5;;;;5.1;L;0.15;1;;;0;;;;;SPRAY VAPE LOTION 150ML       ;;0;;;;
84909000323    ;152513;SAUCE PIMENT COQ VOLAILLE 350G;14;165;2;MN;20007;0;2;2.06;;;;2.89;Kg;0.35;24;;;0;;;;;SAUCE PIMENT COQ VOLAILLE 350G;;0;;;;
3086130000000    ;121094;RASOIR CONFORT 2L BIC X5      ;12;285;4;MN;20162;0;3;2;;;;2.85;Unit‚;1;20;;;0;;;;;RASOIR CONFORT 2L BIC X5      ;;0;;;;
3086130000000    ;121094;RASOIR CONFORT 2L BIC X5      ;12;285;4;MN;20162;0;3;2;;;;2.85;Unit‚;1;20;;;0;;;;;RASOIR CONFORT 2L BIC X5      ;;0;;;;
3560070000000    ;127974;BATONNET ST X160 TYGE PAP.CRF ;12;300;1;CR;2;0;3;0.38;;;;1.35;Unit‚;1;36;;;0;;;;;BATONNET ST X160 TYGE PAP.CRF ;;0;;;;
3608140000000    ;800311;FILTRE CARAFE FILTE HFJ140 CRF;80;370;1;CR;90090;0;3;9.93;;;;20;Unit‚;1;1;;;0;;;;;FILTRE CARAFE FILTE HFJ140 CRF;;0;;;;
3333680000000    ;231031;ROSETTE 10T 100G NO NAME      ;23;850;11;PP;4;0;2;1.62;;;;2.13;Kg;0.1;10;;;0;;;;;ROSETTE 10T 100G NO NAME      ;;0;;;;
3158080000000    ;315297;EPLUCHE LEGS MCHE BOIS        ;31;361;1;MN;8;0;3;0.81;;;;1.5;Unit‚;1;1;;;0;;;;;EPLUCHE LEGS MCHE BOIS        ;;0;;;;
3289090000000    ;111208;EAU SOURCE LAFORT 6X1.5L      ;11;235;1;PP;330;0;2;2.764;;;;3.29;L;9;1;;;0;;;;;EAU SOURCE LAFORT 6X1.5L      ;;1;;;;
3560070000000    ;152351;GALETTE 4 CEREAL BIO CRF 100G ;14;155;1;CR;2;0;2;0.83;;;;1.19;Kg;0.1;12;;;0;;;;;GALETTE 4 CEREAL BIO CRF 100G ;;0;;;;
8007590000000    ;315385;40 SERV38X38 BLC TEXTOUC DALIA;31;377;2;MN;135;0;3;1.38;;;;2.2;Unit‚;1;30;;;0;;;;;40 SERV38X38 BLC TEXTOUC DALIA;;0;;;;
3606610000000    ;321480;18 CRAY COUL CARREFOUR KIDS   ;32;400;1;CR;90090;        ;3;1.58;;;;2.6;Unit‚;1;20;;;0;;;;;18 CRAY COUL CARREFOUR KIDS   ;;0;;;;
3384130000000    ;129887;ANTI MITE CROCHET 50G VITOMIT ;12;320;7;MN;2;0;3;0.8;;;;1.75;Kg;0.05;24;;;0;;;;;ANTI MITE CROCHET 50G VITOMIT ;;1;;;;
5456    ;561956;PRUNE ROUGE CAT.2 IMPORT      ;56;645;15;MN;20005;0;2;3.89;;;;5.2;Kg;1;5;;;1;;;;;PRUNE ROUGE CAT.2 IMPORT      ;;1;;;;
3411020000000    ;561958;RADIS NOIR CAT.2              ;56;640;22;MN;4;0;2;1.31;;;;3.9;Unit‚;1;10;;;0;;;;;RADIS NOIR CAT.2              ;;0;;;;
9782210000000    ;331578;CAH.DE VACANCES COLLEGE 5E 4E ;33;405;1;MN;20026;0;2;5.55;;;;8.1;Unit‚;1;1;;;0;;;;;CAH.DE VACANCES COLLEGE 5E 4E ;;0;;;;
3760030000000    ;116196;CTS PROVENCE RSE CH BERNE 75CL;11;205;2;MN;2;0;3;8.3;;;;15.6;L;0.75;6;;;0;;;;;CTS PROVENCE RSE CH BERNE 75CL;;1;;;;
3333160000000    ;152896;CHAMPIG MINIATURE 3X115G BDL  ;14;130;7;MN;2;0;2;3.71;;;;4.79;Kg;0.345;4;;;0;;;;;CHAMPIG MINIATURE 3X115G BDL  ;;0;;;;
5602030000000    ;315590;HORLOGE MURALE YGZ1052        ;31;362;1;  ;90090;        ;3;11.14;;;;17.6;Unit‚;1;1;;;0;;;;;HORLOGE MURALE YGZ1052        ;;0;;;;
3760100000000    ;130449;GOMMAGE HYDRAT KARITE 150ML   ;12;290;4;MN;20054;0;3;2.4;;;;3.59;L;0.15;6;;;0;;;;;GOMMAGE HYDRAT KARITE 150ML   ;;0;;;;
8714790000000    ;130621;BAD COLG. MAX FRESH MEDIUM X2 ;12;285;3;MN;20365;0;3;3.15;;;;4.39;Unit‚;1;12;;;0;;;;;BAD COLG. MAX FRESH MEDIUM X2 ;;0;;;;
3390510000000    ;301700;3 FUSIBLES 20A 8.5X31.5 CRF   ;30;395;1;  ;90090;0;3;0.83;;;;1.5;Unit‚;1;1;;;0;;;;;3 FUSIBLES 20A 8.5X31.5 CRF   ;;0;;;;
3390510000000    ;301702;CAVALIERS 9MM BLANC           ;30;395;1;  ;90090;        ;3;0.34;;;;0.65;Unit‚;1;15;;;0;;;;;CAVALIERS 9MM BLANC           ;;0;;;;
3045200000000    ;120776;ANTIROUILLE RUBIGINE 100ML    ;12;315;5;MN;22003;0;3;2.2;;;;3.95;L;0.1;12;;;0;;;;;ANTIROUILLE RUBIGINE 100ML    ;;1;;;;
3424500000000    ;221529;SELLES SUR CHER RDF 150G      ;22;795;5;MN;4;0;2;3.7;;;;4.95;Kg;0.15;6;;;0;;;;;SELLES SUR CHER RDF 150G      ;;0;;;;
3245410000000    ;210714;SPEC.SOJA FERT RG CRF 4X100G  ;21;826;7;CR;4;0;2;1.45;;;;2.15;Kg;0.4;6;;;0;;;;;SPEC.SOJA FERT RG CRF 4X100G  ;;0;;;;
36409000037    ;124974;ALCOLADO GLACIAL 500ML        ;12;305;1;MN;201;0;3;6.167;;;;9.85;L;0.5;12;;;0;;;;;ALCOLADO GLACIAL 500ML        ;;1;;;;
3683080000000    ;540652;MILLEFEUILLE 6/8P             ;54;730;6;MN;20997;0;2;12.03;;;;15.03;Kg;1;1;;;0;;;;;MILLEFEUILLE 6/8P             ;;1;;;;
4005810000000    ;123120;LABELLO SUN FPS30 HL NAT 4,8G ;12;290;5;MN;22003;0;3;1.87;;;;4.49;Unit‚;1;24;;;0;;;;;LABELLO SUN FPS30 HL NAT 4,8G ;;1;;;;
3346020000000    ;127546;LESS OMINO BIANCO 2EN1 30GX10 ;12;315;2;  ;22003;0;3;4.41;;;;6.18;Kg;0.3;12;;;0;;;;;LESS OMINO BIANCO 2EN1 30GX10 ;;1;;;;
3760000000000    ;130958;BIGOUDIS PROF N›25            ;12;280;8;MN;8;0;3;3.89;;;;0;Unit‚;1;1;;;0;;;;;BIGOUDIS PROF N›25            ;;0;;;;
4026200000000    ;820116;DISQUE DUR EXTERNE 2.5 500GB B;82;427;1;MN;570;0;1;46.128;;;;63;Unit‚;1;1;;;0;;;;;DISQUE DUR EXTERNE 2.5 500GB B;;1;;;;
3449860000000    ;231368;JAMBON CRU 80G GAUL           ;23;850;4;MN;4;0;2;1.5;;;;2.35;Kg;0.08;12;;;0;;;;;JAMBON CRU 80G GAUL           ;;1;;;;
8420860000000    ;560493;CAROTTES IMPORT CAT.2 1KG     ;56;640;7;MN;4;0;2;1.16;;;;2.39;Kg;1;10;;;0;;;;;CAROTTES IMPORT CAT.2 1KG     ;;0;;;;
8424310000000    ;560493;CAROTTES IMPORT CAT.2 1KG     ;56;640;7;MN;4;0;2;1.16;;;;2.39;Kg;1;10;;;0;;;;;CAROTTES IMPORT CAT.2 1KG     ;;0;;;;
3276230000000    ;231424;10 SAUCISSES STRAB.350G AUBRET;23;850;10;MN;4;0;2;2.23;;;;2.05;Kg;0.35;20;;;0;;;;;10 SAUCISSES STRAB.350G AUBRET;;1;;;;
3264030000000    ;560754;CHOUX ROUGES CAT2 IMPORT      ;56;640;11;MN;4;0;2;1.4;;;;2.99;Kg;1;10;;;1;;;;;CHOUX ROUGES CAT2 IMPORT      ;;0;;;;
3035270000000    ;321579;TABLIER COTON 45X50CM ULMANN  ;32;403;1;  ;10008;0;3;3.406;;;;8.3;Unit‚;1;1;;;0;;;;;TABLIER COTON 45X50CM ULMANN  ;;0;;;;
3067160000000    ;230388;MAGRET CND SECHE S/O 90G DLP  ;23;850;13;RF;4;0;2;4.05;;;;5.9;Kg;0.09;6;;;0;;;;;MAGRET CND SECHE S/O 90G DLP  ;;0;;;;
3155250000000    ;221568;CREME UHT BRIDELIGHT 2X20CL   ;22;790;2;MN;4;0;2;2.46;;;;4.1;L;0.4;12;;;0;;;;;CREME UHT BRIDELIGHT 2X20CL   ;;0;;;;
3560070000000    ;231066;MORTADELLE OLIVE HALAL 120G   ;23;850;10;CR;4;0;2;2.15;;;;2.45;Kg;0.12;8;;;0;;;;;MORTADELLE OLIVE HALAL 120G   ;;0;;;;
3523230000000    ;221297;CHEVRE A TARTINER 140G AFH    ;22;795;5;MN;4;0;2;2.36;;;;3.2;Kg;0.14;6;;;0;;;;;CHEVRE A TARTINER 140G AFH    ;;0;;;;
3264030000000    ;561571;POMME ROYAL GALA IMPORT       ;56;645;14;MN;4;0;2;1.66;;;;3.02;Kg;1;13;;;1;;;;;POMME ROYAL GALA IMPORT       ;;0;;;;
3609230000000    ;316062;MUG DROITE 340 ML BLANC TU    ;31;375;1;CR;90090;        ;3;1.28;;;;2.15;Unit‚;1;48;;;0;;;;;MUG DROITE 340 ML BLANC TU    ;;0;;;;
256446000000    ;560811;POIRE ROCHAS 65/70 IMPORT     ;56;645;12;MN;4;0;2;2.49;;;;3.06;Kg;1;5;;;1;;;;;POIRE ROCHAS 65/70 IMPORT     ;;0;;;;
7051360000000    ;500118;JULIENNE MORECODFISH 1KG      ;24;815;3;MN;4;0;2;7.5;;;;9.95;Kg;1;18;;;0;;;;;JULIENNE MORECODFISH 1KG      ;;0;;;;
5010    ;560992;CITRON VERT LOCAL(PUNCH)      ;56;645;17;MN;4;0;2;1.2;;;;1.95;Kg;1;1;;;1;;;;;CITRON VERT LOCAL(PUNCH)      ;;0;;;;
256006000000    ;561002;ANANAS MD2(GWADASWEET)LOCAL   ;56;645;3;MN;4;0;2;1.4;;;;2.95;Kg;1;1;;;1;;;;;ANANAS MD2(GWADASWEET)LOCAL   ;;1;;;;
8412280000000    ;561102;POIVRON TRICOLOR 500G         ;56;640;19;MN;4;0;2;2.19;;;;5;Kg;0.5;1;;;0;;;;;POIVRON TRICOLOR 500G         ;;0;;;;
3412290000000    ;220644;CAMEMBERT PAYS.BRETON 45% 250G;22;795;1;MN;4;0;2;2.35;;;;3.99;Kg;0.25;12;;;0;;;;;CAMEMBERT PAYS.BRETON 45% 250G;;0;;;;
3411060000000    ;561172;BOTTE PERSIL FRISE AVION 30G  ;56;640;29;MN;4;0;2;3.48;;;;2.35;Kg;0.03;20;;;0;;;;;BOTTE PERSIL FRISE AVION 30G  ;;0;;;;
5602030000000    ;316365;BOCAL 800ML                   ;31;376;1;MN;90090;0;3;1.34;;;;2.7;Unit‚;1;1;;;0;;;;;BOCAL 800ML                   ;;0;;;;
7638900000000    ;301988;PILE ENERGIZER LR01 E90       ;30;396;1;MN;20374;0;3;1.5;;;;2.2;Unit‚;1;10;;;0;;;;;PILE ENERGIZER LR01 E90       ;;1;;;;
3502110000000    ;116800;ICE TEA NEW LIPTON 6X33CL     ;11;245;11;MN;90090;0;2;3.62;;;;4.65;L;1.98;4;;;0;;;;;ICE TEA NEW LIPTON 6X33CL     ;;0;;;;
3266810000000    ;321893;FEUTRES FINS COULEUR          ;32;400;3;MN;46;0;3;1.56;;;;2.6;Unit‚;1;1;;;0;;;;;FEUTRES FINS COULEUR          ;;1;;;;
200497000000    ;500497;JARRET FUME S/VIDE            ;50;670;7;MN;4;0;2;8;;;;10.86;Kg;1;11;;;1;;;;;JARRET FUME S/VIDE            ;;0;;;;
8002140000000    ;316459;PELLE MOPLENE                 ;31;364;1;MN;135;0;3;0.78;;;;1.4;Unit‚;1;1;;;0;;;;;PELLE MOPLENE                 ;;0;;;;
3560070000000    ;116687;JUS CLEMENTINE PUR CRF PET 1L ;11;245;9;CR;2;0;2;1.54;;;;1.99;L;1;6;;;0;;;;;JUS CLEMENTINE PUR CRF PET 1L ;;0;;;;
3130630000000    ;321900;MANIFOLD EXA QUAD 14X10       ;32;400;1;MN;8;0;3;1.34;;;;2.25;Unit‚;1;1;;;0;;;;;MANIFOLD EXA QUAD 14X10       ;;0;;;;
3610880000000    ;301958;AMP.ECO30 SPHERE 46WB22 CRF   ;30;397;1;CR;90090;0;3;1.84;;;;3.7;Unit‚;1;1;;;0;;;;;AMP.ECO30 SPHERE 46WB22 CRF   ;;0;;;;
3068230000000    ;562139;CORBEILLE KATE 360G           ;56;660;1;MN;4;0;2;6.85;;;;10;Kg;0.36;8;;;0;;;;;CORBEILLE KATE 360G           ;;0;;;;
3609230000000    ;316093;PELLE PLIABLE COULEUR         ;31;364;1;CR;90090;        ;3;3.24;;;;5.9;Unit‚;1;3;;;0;;;;;PELLE PLIABLE COULEUR         ;;0;;;;
3610880000000    ;301967;AMP.ECO30 FLAM 30WE14 CRF     ;30;397;1;CR;2;0;3;1.84;;;;3.7;Unit‚;1;1;;;0;;;;;AMP.ECO30 FLAM 30WE14 CRF     ;;0;;;;
8901030000000    ;316376;ENCENS EROTICA                ;31;363;1;MN;20723;0;3;0.87;;;;1.7;Unit‚;1;6;;;0;;;;;ENCENS EROTICA                ;;0;;;;
3211200000000    ;116796;PICHET CUVEE PRESTIGE RGE 75CL;11;200;2;MN;400;0;3;2.08;;;;3.05;L;0.75;6;;;0;;;;;PICHET CUVEE PRESTIGE RGE 75CL;;0;;;;
3608140000000    ;370519;SHAMPOOING LUSTREUR 500ML CRF ;37;446;1;CR;500;0;3;1.49;;;;2.3;Unit‚;1;1;;;0;;;;;SHAMPOOING LUSTREUR 500ML CRF ;;0;;;;
8014500000000    ;311015;MANCHE BOIS VERNIS 1M30 CRF   ;31;364;1;CR;20259;        ;3;2.92;;;;4.9;Unit‚;1;12;;;0;;;;;MANCHE BOIS VERNIS 1M30 CRF   ;;0;;;;
3608140000000    ;316737;CLIP SACHET 6PM+6GM CRF       ;31;361;1;CR;90090;        ;3;0.9;;;;1.49;Unit‚;1;8;;;0;;;;;CLIP SACHET 6PM+6GM CRF       ;;0;;;;
3412290000000    ;221630;LAIT EVEN 1/2 ECREME BTLL 1L  ;22;790;1;MN;20167;0;2;1.29;;;;1.85;L;1;6;;;0;;;;;LAIT EVEN 1/2 ECREME BTLL 1L  ;;1;;;;
3178040000000    ;132000;HUILE NECTAR NUTRITION GLISS  ;12;280;2;MN;80;0;3;9.233;;;;13.35;L;0.075;6;;;0;;;;;HUILE NECTAR NUTRITION GLISS  ;;0;;;;
8853660000000    ;154017;SAUCE MANGUE ANANAS 250ML     ;14;165;2;MN;20744;0;2;2.85;;;;3.95;L;0.25;6;;;0;;;;;SAUCE MANGUE ANANAS 250ML     ;;0;;;;
8007320000000    ;382531;2 BULLES HELLO KITTY          ;38;430;1;MN;20138;0;3;1.47;;;;2.4;Unit‚;1;36;;;0;;;;;2 BULLES HELLO KITTY          ;;0;;;;
3178040000000    ;131703;LIQ VSL ANDALOU 3X750ML DT 1GT;12;320;14;MN;80;0;3;5.62;;;;7.85;L;2.25;4;;;0;;;;;LIQ VSL ANDALOU 3X750ML DT 1GT;;1;;;;
241103000000    ;541103;NAVETTE 10X15G                ;54;730;3;MS;565;0;2;1.8;;;;2.95;Kg;0.15;10;;;0;;;;;NAVETTE 10X15G                ;;0;;;;
3760100000000    ;131862;LAIT CORPS COCO 500ML         ;12;295;2;MN;20054;0;3;3.6;;;;4.9;L;0.5;6;;;0;;;;;LAIT CORPS COCO 500ML         ;;0;;;;
3168430000000    ;316615;CUILLERE MELON FRESH KITCH MOU;31;361;1;MN;20131;0;3;2.61;;;;3.9;Unit‚;1;6;;;0;;;;;CUILLERE MELON FRESH KITCH MOU;;0;;;;
2295290000000    ;260682;ROUELLE EPAULE S/GAZ BQ       ;26;624;1;MN;20818;0;2;9.78;;;;12.95;Kg;1;1;;;1;;;;;ROUELLE EPAULE S/GAZ BQ       ;;0;;;;
3264030000000    ;316750;EGOUTTOIR 2 ETAGE 41X40CM     ;31;375;1;MN;2;0;3;6.99;;;;12.5;Unit‚;1;10;;;0;;;;;EGOUTTOIR 2 ETAGE 41X40CM     ;;0;;;;
3760160000000    ;350934;PETROLE 1L                    ;30;353;1;MN;20313;0;1;2.6;;;;4.2;L;1;12;;;0;;;;;PETROLE 1L                    ;;1;;;;
250056000000    ;500556;ROULADE DINDONNEAU PISTACHE   ;50;670;13;MN;4;0;2;7.97;;;;11.65;Kg;1;5;;;1;;;;;ROULADE DINDONNEAU PISTACHE   ;;0;;;;
3045680000000    ;331834;REMERC.CONDO RELIG P10        ;33;401;1;MN;90090;0;3;1.64;;;;2.99;Unit‚;1;18;;;0;;;;;REMERC.CONDO RELIG P10        ;;0;;;;
8717870000000    ;322039;CHEMISES 3 RABATS ELAST       ;32;400;1;MN;10008;0;3;0.6;;;;1.5;Unit‚;1;1;;;0;;;;;CHEMISES 3 RABATS ELAST       ;;0;;;;
3711110000000    ;401147;MAILLOT DE BAIN QD111         ;40;535;1;  ;90090;        ;3;14.434;;;;35.8;Unit‚;1;18;;;0;;;;;MAILLOT DE BAIN QD111         ;;0;;;;
3059940000000    ;131694;FLACON M/USA SURPUI JAVEL 1.8L;12;320;5;MN;80;0;3;5.344;;;;7.75;L;1.8;8;;;0;;;;;FLACON M/USA SURPUI JAVEL 1.8L;;0;;;;
8430960000000    ;410047;IMPERMEABLE CARS              ;41;540;5;MN;20003;0;3;9.14;;;;14.7;Unit‚;1;48;;;0;;;;;IMPERMEABLE CARS              ;;0;;;;
8015830000000    ;410057;TABLIER H KITTY               ;41;540;5;MN;20003;0;3;5.628;;;;9.1;Unit‚;1;24;;;0;;;;;TABLIER H KITTY               ;;0;;;;
3613870000000    ;481228;TROTTEUR 1ER VERT CRF         ;48;555;1;CR;90090;0;3;30.03;;;;54.1;Unit‚;1;1;;;0;;;;;TROTTEUR 1ER VERT CRF         ;;0;;;;
3259010000000    ;221678;LAIT CHOCOLAT BIOSOY 1L       ;14;155;1;MN;485;0;2;3.02;;;;3.79;L;1;6;;;0;;;;;LAIT CHOCOLAT BIOSOY 1L       ;;0;;;;
3181730000000    ;121614;SPIRALE GERANIUM CATCH        ;12;320;7;MN;570;0;3;1.35;;;;1.7;Unit‚;1;24;;;0;;;;;SPIRALE GERANIUM CATCH        ;;0;;;;
3181730000000    ;125197;DIFFUSEUR LIQUIDE 45 NTS CATCH;12;320;7;MN;570;0;3;3.89;;;;4.95;Unit‚;1;12;;;0;;;;;DIFFUSEUR LIQUIDE 45 NTS CATCH;;0;;;;
